TRIP
DATE 2025-08-19
DECLINATION 0.0
DATA
0.4.0.8		330.90	-35.29	0.921	>
0.4.0.8		346.42	-2.77	6.714	>
0.4.0.8		346.39	-2.79	6.724	>
0.4.0.8		346.33	-2.72	6.720	>
0.4.0.8	0.4.0.9	346.38	-2.76	6.719	>
0.4.0.9		224.12	17.50	2.860	>
0.4.0.9		188.22	7.17	3.504	>
0.4.0.9		176.96	13.62	4.833	>
0.4.0.9		166.56	15.00	5.460	>
0.4.0.9		138.86	12.77	2.029	>
0.4.0.9		117.91	13.71	0.945	>
0.4.0.9		174.06	79.39	1.575	>
0.4.0.9		246.79	-47.41	1.654	>
0.4.0.9		128.87	-77.72	0.873	>
0.4.0.9		333.39	-50.87	1.344	>
0.4.0.9		332.98	-50.99	1.342	>
0.4.0.9		333.17	-50.86	1.347	>
0.4.0.9	0.4.0.10	333.18	-50.91	1.344	>
0.4.0.10		251.13	-0.53	1.373	>
0.4.0.10		3.15	-4.70	0.981	>
0.4.0.10		263.35	0.90	1.344	>
0.4.0.10		287.71	-2.86	1.391	>
0.4.0.10		299.49	-2.34	1.708	>
0.4.0.10		312.51	-4.03	1.969	>
0.4.0.10		298.92	-0.30	5.088	>

PLAN
STATIONS
0.000	0.000	0
-6.746	1.494	1
-8.336	5.896	2
-9.090	7.819	3
-6.241	9.439	4
-12.993	14.059	5
-19.104	9.764	6
-23.155	8.316	7
-23.650	5.933	8
-31.135	8.311	9
0.695	-3.886	0.1
7.618	-14.487	0.2
11.197	-16.037	0.3
13.441	-20.349	0.4
17.054	-13.336	0.5
10.453	-22.617	0.4.1
7.834	-26.596	0.4.2
9.663	-28.871	0.4.3
11.536	-29.572	0.4.4
18.888	-31.434	0.4.5
11.167	-19.167	0.4.0.1
11.922	-17.362	0.4.0.2
3.040	-15.718	0.4.0.3
1.306	-11.987	0.4.0.4
1.742	-8.442	0.4.0.5
2.630	-6.329	0.4.0.6
-1.282	-5.133	0.4.0.7
-3.417	-5.457	0.4.0.8
-4.997	1.066	0.4.0.9
-5.380	1.822	0.4.0.10
SHOTS
0.000	0.000	-3.182	-6.780
0.000	0.000	-0.729	-3.741
0.000	0.000	0.481	-3.863
0.000	0.000	1.588	-3.699
0.000	0.000	2.362	-3.329
0.000	0.000	3.473	-3.349
0.000	0.000	3.572	-2.827
0.000	0.000	5.206	-1.975
0.000	0.000	5.733	-1.164
0.000	0.000	-4.915	-3.858
0.000	0.000	-5.309	-1.703
0.000	0.000	-6.746	1.494
-6.746	1.494	-8.336	5.896
-8.336	5.896	-9.090	7.819
-9.090	7.819	-7.899	7.441
-9.090	7.819	-8.911	7.873
-9.090	7.819	-8.871	7.574
-9.090	7.819	-6.735	9.227
-9.090	7.819	-8.681	9.494
-9.090	7.819	-6.241	9.439
-6.241	9.439	-7.730	8.021
-6.241	9.439	-9.267	8.048
-6.241	9.439	-8.999	9.443
-6.241	9.439	-8.486	10.898
-6.241	9.439	-7.632	11.204
-6.241	9.439	-6.288	10.380
-6.241	9.439	-9.039	9.596
-6.241	9.439	-9.343	11.472
-6.241	9.439	-10.678	12.815
-6.241	9.439	-6.134	9.404
-6.241	9.439	-12.993	14.059
-12.993	14.059	-12.889	12.987
-12.993	14.059	-11.655	15.097
-12.993	14.059	-8.764	15.026
-12.993	14.059	-9.264	13.551
-12.993	14.059	-8.869	12.313
-12.993	14.059	-8.868	10.442
-12.993	14.059	-11.205	10.607
-12.993	14.059	-10.894	13.555
-12.993	14.059	-13.061	14.167
-12.993	14.059	-13.027	14.117
-12.993	14.059	-14.584	12.705
-12.993	14.059	-17.447	10.541
-12.993	14.059	-19.452	9.434
-12.993	14.059	-20.553	8.733
-12.993	14.059	-19.104	9.764
-19.104	9.764	-25.226	5.446
-19.104	9.764	-19.309	10.721
-19.104	9.764	-19.230	10.044
-19.104	9.764	-19.121	9.800
-19.104	9.764	-19.591	10.328
-19.104	9.764	-22.162	12.377
-19.104	9.764	-21.070	10.678
-19.104	9.764	-20.994	10.028
-19.104	9.764	-23.155	8.316
-23.155	8.316	-22.061	8.131
-23.155	8.316	-23.259	9.317
-23.155	8.316	-23.067	8.337
-23.155	8.316	-23.176	8.369
-23.155	8.316	-23.650	5.933
-23.650	5.933	-31.135	8.311
0.000	0.000	0.695	-3.886
0.695	-3.886	1.252	-3.783
0.695	-3.886	1.865	-4.351
0.695	-3.886	3.818	-5.089
0.695	-3.886	1.174	-7.492
0.695	-3.886	0.527	-4.905
0.695	-3.886	5.790	-9.423
0.695	-3.886	3.903	-10.963
0.695	-3.886	5.761	-11.277
0.695	-3.886	6.999	-14.188
0.695	-3.886	6.024	-10.263
0.695	-3.886	6.170	-11.511
0.695	-3.886	4.532	-9.205
0.695	-3.886	2.233	-5.899
0.695	-3.886	7.618	-14.487
7.618	-14.487	11.197	-16.037
