TRIP
DATE 2026-08-09
DECLINATION 0.0
DATA
3.116	-8.953
POLYLINE BLACK
3.372	-7.510
3.516	-8.252
3.351	-7.476
3.488	-7.975
3.517	-8.079
3.515	-8.181
3.571	-8.273
3.671	-8.438
3.777	-8.601
3.880	-8.764
POLYLINE BLACK
3.302	-8.613
3.287	-9.101
3.263	-9.027
3.351	-9.509
3.377	-9.651
3.460	-9.784
3.560	-9.885
3.734	-10.061
4.179	-10.360
4.284	-10.428
4.332	-10.460
4.388	-10.481
4.443	-10.499
4.603	-10.552
4.853	-10.638
4.995	-10.486
5.041	-10.436
5.078	-10.348
5.083	-10.283
5.107	-9.967
5.121	-9.650
5.133	-9.333
5.134	-9.303
5.128	-9.273
5.120	-9.244
5.042	-8.972
4.794	-8.632
4.707	-8.444
4.517	-8.033
4.644	-8.119
4.500	-7.894
4.429	-7.783
4.271	-7.760
4.156	-7.804
4.137	-7.811
4.119	-7.821
4.102	-7.830
4.011	-7.880
3.924	-7.937
3.830	-7.981
3.766	-8.012
3.392	-8.111
3.331	-8.257
3.284	-8.368
3.240	-8.480
3.200	-8.594
3.192	-8.616
3.189	-8.640
3.188	-8.663
3.183	-8.825
3.241	-9.043
3.265	-9.176
POLYLINE BLACK
3.164	-8.928
3.181	-8.968
3.201	-9.007
3.215	-9.048
3.243	-9.133
3.243	-9.315
3.233	-9.367
3.157	-9.754
3.076	-10.341
2.856	-10.751
2.805	-10.845
2.745	-10.933
2.690	-11.024
POLYLINE BLACK
4.117	-9.644
4.057	-9.939
4.087	-9.859
3.889	-10.248
3.858	-10.308
3.822	-10.365
3.778	-10.416
3.600	-10.624
3.585	-10.583
3.384	-10.755
3.070	-11.025
3.507	-10.707
3.121	-10.975
POLYLINE BLACK
2.804	-10.966
2.806	-11.015
2.812	-11.064
2.808	-11.113
2.726	-12.368
2.694	-11.557
2.847	-12.886
POLYLINE BLACK
3.255	-10.909
3.269	-11.406
3.271	-11.383
3.246	-12.189
3.234	-12.609
3.242	-12.540
3.183	-12.797
POLYLINE BLACK
3.212	-12.705
3.219	-12.737
3.228	-12.769
3.233	-12.801
3.239	-12.836
3.232	-12.879
3.223	-12.912
3.192	-13.020
3.127	-13.066
3.037	-13.127
2.877	-13.236
2.719	-13.347
2.557	-13.453
2.538	-13.466
2.515	-13.474
2.493	-13.482
2.449	-13.498
2.407	-13.490
2.362	-13.482
2.280	-13.469
2.232	-13.453
2.154	-13.463
2.114	-13.468
2.013	-13.499
1.978	-13.505
1.672	-13.558
1.967	-13.473
1.579	-13.610
POLYLINE BLACK
2.801	-12.849
2.813	-12.880
2.852	-12.936
2.827	-12.976
2.762	-13.079
2.406	-13.016
2.371	-13.013
2.232	-12.998
2.094	-12.970
1.955	-12.959
1.861	-12.952
1.767	-12.962
1.674	-12.959
1.586	-12.957
1.521	-12.933
1.436	-12.967
1.400	-12.982
1.377	-13.011
1.345	-13.030
1.310	-13.050
1.276	-13.070
1.241	-13.090
POLYLINE BLACK
2.323	-17.827
2.286	-17.826
2.249	-17.823
2.212	-17.824
2.137	-17.828
2.047	-17.878
2.045	-17.961
2.044	-18.000
2.054	-18.045
2.076	-18.078
2.139	-18.169
2.231	-18.223
2.328	-18.271
2.399	-18.305
2.494	-18.318
2.569	-18.292
2.669	-18.257
2.744	-18.127
2.697	-18.026
2.658	-17.942
2.549	-17.837
2.509	-17.791
POLYLINE BLACK
1.276	-13.112
1.339	-13.761
1.251	-13.028
1.413	-13.816
1.440	-13.942
1.456	-14.070
1.468	-14.199
1.481	-14.347
1.449	-14.404
1.490	-14.530
1.584	-14.824
1.626	-14.827
1.663	-15.124
2.296	-20.159
1.589	-15.335
1.977	-17.328
2.004	-17.467
1.970	-17.630
1.978	-17.767
1.983	-17.842
2.002	-17.915
2.014	-17.989
POLYLINE BLACK
1.962	-13.579
1.951	-13.620
1.936	-13.661
1.927	-13.703
1.922	-13.729
1.918	-13.757
1.922	-13.783
1.983	-14.211
2.066	-14.635
2.122	-15.063
2.140	-15.200
2.130	-15.339
2.143	-15.476
2.159	-15.655
2.200	-15.832
2.210	-16.011
2.223	-16.238
2.189	-16.468
2.212	-16.695
2.234	-16.905
2.327	-17.378
2.447	-17.630
2.503	-17.748
2.575	-17.857
2.638	-17.972
2.644	-17.983
2.647	-17.996
2.654	-18.007
2.682	-18.051
2.713	-18.092
2.743	-18.134
POLYLINE BLACK
2.016	-18.105
1.836	-20.196
2.060	-18.359
1.754	-19.793
1.732	-19.892
1.740	-19.995
1.728	-20.095
1.722	-20.143
1.709	-20.189
1.699	-20.236
POLYLINE BLACK
2.796	-18.090
2.768	-18.924
2.828	-18.519
2.474	-19.592
2.381	-19.876
2.404	-19.825
2.286	-19.997
POLYLINE BLACK
2.274	-24.651
2.281	-24.729
2.263	-24.739
2.295	-24.709
POLYLINE BLACK
4.850	-19.859
4.871	-19.807
4.898	-19.757
4.913	-19.703
4.985	-19.456
4.948	-19.272
4.945	-18.992
POLYLINE BLACK
5.517	-20.070
5.510	-19.722
5.523	-19.897
5.405	-19.329
5.401	-19.313
5.394	-19.298
5.386	-19.283
5.361	-19.240
5.334	-19.198
5.308	-19.156
POLYLINE BLACK
4.967	-18.979
5.042	-18.774
5.066	-18.763
5.084	-18.607
5.085	-18.601
5.084	-18.594
5.083	-18.588
5.080	-18.568
5.076	-18.547
5.073	-18.527
POLYLINE BLACK
5.369	-19.174
5.400	-18.735
5.358	-18.902
5.433	-18.661
POLYLINE BLACK
5.408	-20.283
5.378	-20.283
POLYLINE BLACK
2.053	-20.083
2.064	-20.093
POLYLINE BLACK
5.140	-18.598
5.082	-18.182
5.077	-18.197
5.182	-17.798
5.191	-17.764
5.207	-17.733
5.228	-17.706
5.313	-17.600
5.582	-17.623
5.668	-17.637
5.784	-17.657
6.472	-17.760
6.768	-17.899
6.996	-18.005
7.225	-18.109
7.444	-18.232
8.688	-18.934
7.607	-18.355
8.079	-18.664
8.168	-18.722
8.265	-18.770
8.353	-18.830
8.507	-18.936
8.864	-19.367
8.869	-19.373
9.130	-19.710
9.138	-19.711
9.210	-20.001
POLYLINE BLACK
5.491	-18.592
5.596	-18.484
5.621	-18.334
5.751	-18.252
5.965	-18.116
6.320	-18.184
6.527	-18.225
6.645	-18.248
6.758	-18.291
6.871	-18.332
6.949	-18.361
7.062	-18.405
7.115	-18.484
7.206	-18.620
7.168	-18.791
7.173	-18.947
POLYLINE BLACK
7.189	-18.909
7.205	-18.962
7.216	-19.016
7.258	-19.053
7.266	-19.060
7.274	-19.067
7.283	-19.071
7.406	-19.132
7.534	-19.184
7.654	-19.251
7.700	-19.276
7.741	-19.310
7.779	-19.345
7.827	-19.389
7.870	-19.437
7.911	-19.487
8.130	-19.756
8.353	-20.023
8.559	-20.301
8.608	-20.368
8.643	-20.445
8.676	-20.521
8.781	-20.771
8.889	-21.020
8.972	-21.278
9.012	-21.400
9.022	-21.530
9.041	-21.657
9.155	-22.402
9.058	-21.980
9.161	-22.394
POLYLINE BLACK
9.268	-19.948
9.475	-20.626
9.493	-20.606
9.602	-21.460
9.636	-21.723
9.574	-21.728
9.577	-21.959
9.578	-22.110
9.593	-22.260
9.602	-22.411
POLYLINE BLACK
9.606	-22.372
9.496	-22.580
POLYLINE BLACK
9.121	-22.257
9.108	-22.486
9.117	-22.391
9.100	-22.543
POLYLINE BLACK
1.712	-20.202
1.709	-20.245
1.708	-20.288
1.702	-20.330
1.697	-20.357
1.689	-20.383
1.679	-20.408
1.606	-20.583
1.508	-20.749
1.454	-20.930
1.333	-21.340
1.245	-21.952
1.339	-22.389
1.411	-22.722
1.488	-23.056
1.616	-23.371
1.824	-23.886
2.094	-24.374
2.342	-24.871
2.377	-24.940
2.448	-25.012
2.517	-25.048
2.671	-25.126
2.821	-25.033
2.962	-24.966
3.053	-24.922
3.123	-24.859
3.188	-24.781
3.395	-24.531
3.518	-24.402
3.640	-24.141
3.751	-23.901
3.737	-23.839
3.870	-23.676
3.983	-23.537
4.303	-23.362
4.366	-23.324
4.450	-23.273
4.547	-23.245
4.627	-23.188
5.006	-22.916
5.145	-22.765
5.428	-22.410
5.469	-22.358
5.506	-22.302
5.535	-22.243
5.601	-22.108
5.666	-21.971
5.711	-21.828
5.783	-21.595
5.826	-21.268
5.794	-21.022
5.769	-20.833
5.717	-20.649
5.669	-20.465
5.628	-20.305
5.558	-20.177
5.441	-20.063
5.275	-19.901
4.863	-19.770
4.758	-19.740
4.251	-19.594
3.979	-19.565
3.502	-19.599
3.388	-19.607
3.274	-19.619
3.163	-19.643
3.064	-19.665
2.605	-19.745
2.400	-19.867
2.304	-19.923
2.266	-19.978
2.177	-20.056
2.151	-20.079
2.100	-20.102
2.072	-20.116
POLYLINE BLACK
2.512	-24.883
2.546	-24.998
2.540	-25.048
2.493	-25.149
POLYLINE BLACK
2.283	-24.687
2.277	-24.842
2.286	-24.754
2.247	-24.950
POLYLINE BLUE
2.453	-20.349
2.330	-20.581
2.349	-20.529
2.243	-20.907
2.226	-20.967
2.227	-21.092
2.238	-21.153
2.260	-21.268
2.281	-21.364
2.340	-21.462
2.407	-21.573
2.463	-21.668
2.554	-21.753
2.676	-21.867
2.825	-21.853
2.918	-21.713
2.961	-21.649
3.004	-21.586
3.043	-21.520
3.053	-21.502
3.062	-21.484
3.066	-21.464
3.083	-21.360
3.097	-21.256
3.106	-21.151
3.118	-21.011
3.063	-20.855
2.947	-20.770
2.802	-20.664
2.650	-20.567
2.505	-20.460
2.478	-20.440
2.458	-20.412
2.433	-20.389
2.421	-20.377
2.407	-20.368
