TRIP
DATE 2024-08-22
DECLINATION 0.0
DATA
1.1.7	1.1.8	8.17	28.02	4.564	>
1.1.8		288.29	-15.58	0.638	>
1.1.8		282.66	-71.87	0.707	>
1.1.8		84.59	-5.41	1.172	>
1.1.8		8.18	7.10	3.047	>
1.1.8		8.09	7.19	3.060	>
1.1.8		7.97	7.06	3.066	>
1.1.8	1.1.9	8.08	7.12	3.058	>
1.1.9		262.34	-11.97	1.010	>
1.1.9		210.39	-60.60	0.555	>
1.1.9		99.99	-15.32	0.506	>
1.1.9		340.41	-21.21	2.486	>
1.1.9		339.94	-21.88	2.457	>
1.1.9		339.56	-21.31	2.470	>
1.1.9	1.1.10	339.97	-21.47	2.471	>
1.1.10		259.74	-31.65	2.548	>
1.1.10		256.19	-25.76	2.345	>
1.1.10		122.31	28.81	1.311	>
1.1.10		72.05	25.96	3.863	>
1.1.10		72.05	26.03	3.864	>
1.1.10		72.06	25.92	3.866	>
1.1.10	1.1.11	72.06	25.97	3.864	>
1.1.11		5.36	-30.24	3.564	>
1.1.11		351.15	-70.98	2.605	>
1.1.11		321.89	-15.22	1.516	>
1.1.11		251.44	-15.65	2.468	>
1.1.11		251.76	-14.24	2.360	>
1.1.11		353.06	76.54	2.922	>
1.1.11		347.89	-77.98	2.399	>
1.1.11		0.05	-32.30	3.931	>
1.1.11		0.23	-32.60	3.956	>
1.1.11		0.19	-32.76	3.953	>
1.1.11	1.1.12	0.16	-32.55	3.947	>
1.1.12		253.95	-4.77	1.785	>
1.1.12		91.74	6.15	2.412	>
1.1.12		156.45	-81.99	0.845	>
1.1.12		298.36	-21.57	6.695	>
1.1.12		298.35	-21.57	6.688	>
1.1.12		298.34	-21.65	6.694	>
1.1.12	1.1.13	298.35	-21.60	6.692	>
1.1.13		215.12	21.14	0.840	>
1.1.13		162.64	24.77	1.406	>
1.1.13		210.12	28.40	0.477	>
1.1.13		210.05	28.37	0.478	>
1.1.13		210.20	28.30	0.481	>
1.1.13		204.41	27.82	3.983	>
1.1.13		204.00	27.85	3.966	>
1.1.13		203.99	27.86	3.961	>
1.1.13	1.1.14	204.13	27.84	3.970	>
1.1.14		84.24	-9.49	1.290	>
1.1.14		303.35	-6.43	1.610	>
1.1.14		303.21	-6.51	1.610	>
1.1.14		303.12	-6.63	1.611	>
1.1.14	1.1.15	303.22	-6.52	1.610	>
1.1.15		169.20	4.54	0.691	>
1.1.15		239.27	20.35	2.189	>
1.1.15		238.93	20.30	2.210	>
1.1.15		239.07	20.26	2.200	>
1.1.15	1.1.16	239.09	20.30	2.200	>
1.1.16		265.58	2.38	1.116	>
1.1.16		42.38	-11.96	0.488	>
1.1.16		194.32	-80.73	0.389	>
1.1.16		346.18	-18.95	2.884	>

PLAN
STATIONS
0.000	0.000	0
-4.796	5.379	1
-7.999	9.543	2
-17.310	16.329	3
-20.639	19.649	4
-23.602	21.413	5
-26.188	23.968	6
-30.203	25.260	7
-33.314	26.233	8
-35.412	30.030	9
-38.619	32.228	10
-39.775	32.586	11
-12.472	0.119	1.1
-9.799	-1.801	1.2
-9.377	-3.598	1.3
-11.673	-5.450	1.4
-13.977	-7.331	1.5
-14.481	-10.437	1.6
-8.966	-0.998	1.3.1
-4.871	5.280	1.3.2
-9.557	-5.760	1.2.1
-6.773	-7.299	1.2.2
-4.155	-9.203	1.2.3
-1.670	-10.234	1.2.4
2.487	-12.681	1.2.5
-1.044	-12.866	1.2.6
7.178	-11.499	1.2.5.1
8.026	-8.151	1.2.5.2
10.813	-8.011	1.2.5.3
11.863	-5.421	1.2.5.4
13.462	-5.864	1.2.5.5
-16.561	2.168	1.1.1
-15.411	5.662	1.1.2
-15.860	6.662	1.1.3
-19.568	7.435	1.1.4
-20.814	8.645	1.1.5
-22.004	6.812	1.1.6
-22.189	4.977	1.1.7
-21.616	8.964	1.1.8
-21.190	11.968	1.1.9
-21.977	14.129	1.1.10
-18.672	15.199	1.1.11
-18.663	18.526	1.1.12
-24.139	21.481	1.1.13
-25.575	18.277	1.1.14
-26.913	19.154	1.1.15
-28.683	18.094	1.1.16
SHOTS
0.000	0.000	-4.796	5.379
-4.796	5.379	-2.867	1.195
-4.796	5.379	-6.050	-0.559
-4.796	5.379	-8.015	4.451
-4.796	5.379	-1.139	3.706
-4.796	5.379	1.568	7.072
-4.796	5.379	-3.815	5.901
-4.796	5.379	-15.216	0.187
-4.796	5.379	-14.729	0.614
-4.796	5.379	-9.214	-1.609
-4.796	5.379	-9.018	-1.400
-4.796	5.379	-4.374	3.689
-4.796	5.379	-12.625	-0.326
-4.796	5.379	-1.555	4.990
-4.796	5.379	-8.822	7.905
-4.796	5.379	-2.912	12.881
-4.796	5.379	-1.793	12.310
-4.796	5.379	-11.604	7.352
-4.796	5.379	-13.918	5.402
-4.796	5.379	-7.999	9.543
-7.999	9.543	-8.638	9.894
-7.999	9.543	-9.421	14.860
-7.999	9.543	-5.413	12.828
-7.999	9.543	-14.709	18.115
-7.999	9.543	-11.412	8.694
-7.999	9.543	-15.127	14.388
-7.999	9.543	-17.310	16.329
-17.310	16.329	-17.291	16.315
-17.310	16.329	-17.507	16.563
-17.310	16.329	-18.170	15.650
-17.310	16.329	-15.030	18.504
-17.310	16.329	-16.396	17.108
-17.310	16.329	-17.140	16.367
-17.310	16.329	-20.639	19.649
-20.639	19.649	-20.635	19.742
-20.639	19.649	-19.681	21.113
-20.639	19.649	-21.376	19.001
-20.639	19.649	-20.572	19.723
-20.639	19.649	-23.602	21.413
-23.602	21.413	-23.582	21.257
-23.602	21.413	-21.854	22.407
-23.602	21.413	-23.929	21.123
-23.602	21.413	-26.188	23.968
-26.188	23.968	-26.175	23.876
-26.188	23.968	-25.072	24.623
-26.188	23.968	-28.474	22.600
-26.188	23.968	-30.203	25.260
-30.203	25.260	-30.349	23.549
-30.203	25.260	-30.185	25.259
-30.203	25.260	-28.797	27.577
-30.203	25.260	-31.925	25.818
-30.203	25.260	-33.247	26.251
-30.203	25.260	-33.252	26.253
-30.203	25.260	-33.448	26.311
-30.203	25.260	-33.314	26.233
-33.314	26.233	-31.231	28.422
-33.314	26.233	-33.202	24.528
-33.314	26.233	-33.234	26.407
-33.314	26.233	-33.255	26.272
-33.314	26.233	-31.466	28.466
-33.314	26.233	-33.554	24.873
-33.314	26.233	-33.307	26.277
-33.314	26.233	-33.329	26.241
-33.314	26.233	-35.412	30.030
-35.412	30.030	-35.766	28.134
-35.412	30.030	-34.239	30.917
-35.412	30.030	-35.411	30.011
-35.412	30.030	-38.619	32.228
-38.619	32.228	-39.252	31.757
-38.619	32.228	-39.956	30.780
-38.619	32.228	-38.829	31.849
-38.619	32.228	-38.541	32.107
-38.619	32.228	-38.130	32.698
-38.619	32.228	-39.775	32.586
-39.775	32.586	-41.391	33.880
-39.775	32.586	-39.850	32.422
-39.775	32.586	-40.430	31.164
-39.775	32.586	-40.004	33.765
-4.796	5.379	-12.472	0.119
-12.472	0.119	-12.010	-1.488
-12.472	0.119	-9.750	0.008
-12.472	0.119	-8.821	2.755
-12.472	0.119	-12.257	1.691
-12.472	0.119	-9.799	-1.801
-9.799	-1.801	-9.791	-1.838
-9.799	-1.801	-9.791	-1.837
-9.799	-1.801	-9.791	-1.837
-9.799	-1.801	-8.412	-2.274
-9.799	-1.801	-9.377	-3.598
-9.377	-3.598	-11.673	-5.450
-11.673	-5.450	-11.270	-2.899
-11.673	-5.450	-13.977	-7.331
-13.977	-7.331	-13.978	-7.151
-13.977	-7.331	-14.481	-10.437
-14.481	-10.437	-14.887	-9.406
-14.481	-10.437	-14.556	-10.390
-14.481	-10.437	-15.685	-11.168
-14.481	-10.437	-15.508	-9.392
-14.481	-10.437	-11.223	-5.873
-14.481	-10.437	-12.964	-5.423
-14.481	-10.437	-14.698	-8.529
-14.481	-10.437	-17.045	-9.306
-9.377	-3.598	-8.966	-0.998
-8.966	-0.998	-4.871	5.280
-4.871	5.280	-4.200	4.767
-4.871	5.280	-5.494	4.468
-4.871	5.280	-4.694	4.840
-4.871	5.280	-4.509	5.013
-9.799	-1.801	-9.557	-5.760
-9.557	-5.760	-8.821	-5.078
-9.557	-5.760	-8.902	-4.268
-9.557	-5.760	-6.026	-6.069
-9.557	-5.760	-9.524	-5.496
-9.557	-5.760	-6.773	-7.299
-6.773	-7.299	-0.231	-11.104
-6.773	-7.299	-7.041	-7.664
-6.773	-7.299	-7.476	-7.845
-6.773	-7.299	-6.931	-7.733
-6.773	-7.299	-4.155	-9.203
-4.155	-9.203	-3.829	-8.415
-4.155	-9.203	-4.623	-9.904
-4.155	-9.203	-3.139	-9.384
-4.155	-9.203	-4.275	-9.322
-4.155	-9.203	-1.670	-10.234
-1.670	-10.234	-1.868	-10.698
-1.670	-10.234	-1.681	-10.537
-1.670	-10.234	2.487	-12.681
2.487	-12.681	0.561	-11.762
2.487	-12.681	0.918	-11.203
2.487	-12.681	2.413	-11.603
2.487	-12.681	2.182	-12.353
2.487	-12.681	2.565	-12.642
2.487	-12.681	-1.044	-12.866
2.487	-12.681	7.178	-11.499
7.178	-11.499	7.093	-11.374
7.178	-11.499	6.806	-10.992
7.178	-11.499	7.081	-11.412
7.178	-11.499	6.140	-10.367
7.178	-11.499	8.026	-8.151
8.026	-8.151	8.261	-8.237
8.026	-8.151	9.126	-8.756
8.026	-8.151	8.241	-8.208
8.026	-8.151	10.813	-8.011
10.813	-8.011	9.575	-7.272
10.813	-8.011	10.253	-6.483
10.813	-8.011	10.682	-6.892
10.813	-8.011	11.646	-5.277
10.813	-8.011	10.084	-6.906
10.813	-8.011	11.700	-5.531
10.813	-8.011	11.863	-5.421
11.863	-5.421	12.159	-6.233
11.863	-5.421	13.141	-6.004
11.863	-5.421	14.656	-5.302
11.863	-5.421	14.484	-4.392
11.863	-5.421	12.734	-4.997
11.863	-5.421	12.017	-6.090
11.863	-5.421	12.260	-5.822
11.863	-5.421	13.462	-5.864
13.462	-5.864	14.551	-4.027
13.462	-5.864	13.966	-3.850
13.462	-5.864	15.887	-0.501
-12.472	0.119	-16.561	2.168
-16.561	2.168	-16.662	0.938
-16.561	2.168	-15.292	1.887
-16.561	2.168	-14.557	4.538
-16.561	2.168	-15.150	5.218
-16.561	2.168	-16.051	4.881
-16.561	2.168	-17.165	3.891
-16.561	2.168	-17.905	3.958
-16.561	2.168	-12.884	-0.548
-16.561	2.168	-13.525	2.254
-16.561	2.168	-13.897	1.274
-16.561	2.168	-15.411	5.662
-15.411	5.662	-15.533	5.593
-15.411	5.662	-16.012	5.259
-15.411	5.662	-15.789	5.549
-15.411	5.662	-15.860	6.662
-15.860	6.662	-17.545	6.159
-15.860	6.662	-16.408	5.758
-15.860	6.662	-16.081	6.654
-15.860	6.662	-19.549	7.386
-15.860	6.662	-19.544	7.390
-15.860	6.662	-19.533	7.391
-15.860	6.662	-19.568	7.435
-19.568	7.435	-19.536	7.405
-19.568	7.435	-19.573	6.281
-19.568	7.435	-19.513	6.020
-19.568	7.435	-19.572	7.075
-19.568	7.435	-20.814	8.645
-20.814	8.645	-20.830	8.540
-20.814	8.645	-20.790	7.782
-20.814	8.645	-20.837	8.521
-20.814	8.645	-22.004	6.812
-22.004	6.812	-22.771	7.391
-22.004	6.812	-22.209	6.785
-22.004	6.812	-23.027	4.680
-22.004	6.812	-21.961	4.967
-22.004	6.812	-22.189	4.977
-22.189	4.977	-21.616	8.964
-21.616	8.964	-22.200	9.157
-21.616	8.964	-21.831	9.013
-21.616	8.964	-20.455	9.074
-21.616	8.964	-21.190	11.968
-21.190	11.968	-22.169	11.837
-21.190	11.968	-21.328	11.733
-21.190	11.968	-20.709	11.884
-21.190	11.968	-21.977	14.129
-21.977	14.129	-24.112	13.743
-21.977	14.129	-24.028	13.625
-21.977	14.129	-21.007	13.515
-21.977	14.129	-18.672	15.199
-18.672	15.199	-18.385	18.265
-18.672	15.199	-18.803	16.038
-18.672	15.199	-19.575	16.350
-18.672	15.199	-20.925	14.443
-18.672	15.199	-20.845	14.483
-18.672	15.199	-18.755	15.874
-18.672	15.199	-18.777	15.688
-18.672	15.199	-18.663	18.526
-18.663	18.526	-20.373	18.034
-18.663	18.526	-16.266	18.453
-18.663	18.526	-18.616	18.418
-18.663	18.526	-24.139	21.481
-24.139	21.481	-24.590	20.840
-24.139	21.481	-23.758	20.262
-24.139	21.481	-25.575	18.277
-25.575	18.277	-24.309	18.405
-25.575	18.277	-26.913	19.154
-26.913	19.154	-26.784	18.477
-26.913	19.154	-28.683	18.094
-28.683	18.094	-29.795	18.008
-28.683	18.094	-28.361	18.447
-28.683	18.094	-28.699	18.033
-28.683	18.094	-29.334	20.743
POLYLINE BLACK
-6.287	-0.408
-6.499	-0.518
-6.703	-0.643
-6.922	-0.737
-7.156	-0.837
-7.400	-0.909
-7.641	-0.988
-7.728	-1.017
-7.818	-1.035
-7.906	-1.061
-7.966	-1.079
-8.024	-1.103
-8.084	-1.120
-8.148	-1.138
-8.302	-1.157
-8.370	-1.211
-8.431	-1.260
-8.481	-1.321
-8.537	-1.376
POLYLINE BLACK
-13.890	5.075
-13.956	5.214
-14.009	5.302
-14.032	5.461
-14.040	5.517
-14.028	5.574
-14.025	5.631
POLYLINE BLACK
-14.045	5.667
-13.922	5.899
-14.004	6.188
-13.856	6.409
-13.759	6.554
-13.431	6.741
-13.329	6.789
-12.560	7.146
-12.415	7.158
-11.652	7.376
POLYLINE BLACK
1.533	6.423
1.593	6.632
1.703	6.980
1.577	7.193
1.384	7.518
0.877	7.499
0.568	7.482
-0.062	7.448
-0.873	7.117
-1.370	6.951
-1.894	6.776
-2.424	6.615
-2.934	6.403
-4.011	5.957
-3.491	5.861
-3.882	5.942
POLYLINE BLACK
-9.590	15.254
-9.636	15.246
-9.682	15.239
-9.729	15.231
-9.722	15.221
-9.720	15.208
-9.709	15.203
-9.278	14.996
-9.234	15.082
-8.573	15.029
POLYLINE BLACK
-14.733	18.344
-14.446	18.274
-14.357	18.267
-14.042	18.060
-13.697	17.835
-13.386	17.560
-13.047	17.325
-12.856	17.191
-12.652	17.077
-12.453	16.955
-8.454	14.485
-11.287	16.072
-9.515	15.258
-9.106	15.070
-9.473	15.199
-9.257	15.127
POLYLINE BLACK
-11.774	7.282
-11.840	7.456
-11.884	7.641
-11.972	7.806
-12.132	8.106
-13.068	9.371
-13.131	9.465
-13.291	9.700
-13.413	9.958
-13.579	10.188
-13.974	10.735
-14.422	11.243
-14.812	11.794
-15.015	12.081
-15.166	12.402
-15.356	12.697
-15.468	12.871
-15.609	13.026
-15.719	13.202
-15.959	13.582
-15.837	13.542
-16.089	13.811
-16.211	13.940
-16.481	14.132
-16.598	14.232
-16.906	14.494
-16.764	14.551
-16.925	14.465
POLYLINE BLACK
-16.931	15.556
-17.064	15.492
-17.000	15.540
-17.107	15.396
POLYLINE BLACK
-16.282	15.104
-16.014	14.960
-15.714	14.832
-15.509	14.600
-15.468	14.553
-15.435	14.498
-15.394	14.451
-15.354	14.405
-15.278	14.370
-15.237	14.332
-15.066	14.173
-14.945	13.928
-14.840	13.739
-14.788	13.644
-14.754	13.506
-14.746	13.401
-14.718	13.039
-14.910	12.252
-14.929	12.145
POLYLINE BLACK
-16.721	15.340
-16.576	15.258
-16.433	15.172
-16.285	15.095
-16.222	15.062
-16.152	15.041
-16.087	15.009
-16.063	14.998
-16.028	14.965
-16.012	14.945
-16.000	14.930
-15.966	14.883
-15.980	14.897
-16.022	14.937
-16.055	14.985
-16.097	15.026
-16.116	15.046
