[495] Ciekawa Interessante Höhle
SURVEY NAME: 2018-08-12 - URODZINY 2
SURVEY DATE: 8 12 2018  COMMENT:   Jakub Pysz (Palm), Adam Wladzinski, Filip Filar
SURVEY TEAM:

DECLINATION:     3.55  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT
wm059        wm059.a         16.90    14.02    68.51     0.00     0.00     0.00     0.00
wm059        wm060           24.15   335.40   -29.77     0.00     0.00     0.00     0.00
wm060        wm061           35.76   262.81   -23.53     0.00     0.00     0.00     0.00
wm061        wm062           24.93   304.29   -25.21     0.00     0.00     0.00     0.00
wm062        wm063           27.23   267.98   -18.69     0.00     0.00     0.00     0.00
wm063        wm064           11.22   286.70    -6.10     0.00     0.00     0.00     0.00
wm064        wm065           26.87   300.80   -23.40     0.00     0.00     0.00     0.00
wm065        wm066           22.57   345.93   -41.20     0.00     0.00     0.00     0.00
wm066        wm067            7.09   258.45    -0.21     0.00     0.00     0.00     0.00
wm067        wm068           10.47    13.53    11.28     0.00     0.00     0.00     0.00
wm068        wm069            5.12    30.16    58.45     0.00     0.00     0.00     0.00
wm069        wm070            8.50   318.11    37.14     0.00     0.00     0.00     0.00
wm070        wm071           20.01   259.61    29.23     0.00     0.00     0.00     0.00
wm071        pr001           13.71   319.38    -1.62     0.00     0.00     0.00     0.00
pr001        pr002            7.48   284.19   -15.63     0.00     0.00     0.00     0.00
pr002        pr003           16.04    46.44   -26.32     0.00     0.00     0.00     0.00
pr003        pr004           10.33   289.04   -29.51     0.00     0.00     0.00     0.00
pr004        pr005           18.83   267.08   -29.78     0.00     0.00     0.00     0.00
wm071        wm072           23.20   281.07    37.32     0.00     0.00     0.00     0.00
wm072        wm073           41.96   356.63    38.64     0.00     0.00     0.00     0.00
wm073        wm074           17.03   309.69    33.07     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: MEANDER - UZUPE³NIENIA 1
SURVEY DATE: 8 5 2009  COMMENT:   data jest przypuszczalna
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hg003        hg003.01        10.96   149.00    52.00     0.00     0.00     0.00     0.00
hg003.01     hg003.02        32.64   171.00    38.00     0.00     0.00     0.00     0.00
hg003.02     hg003.03        25.03   241.00    28.00     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: MEANDER - UZUPE³NIENIA 2
SURVEY DATE: 8 17 2009  COMMENT:   Tomasz Olczak, Dariusz Bartoszewski
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hg005        hg005.01         6.20    29.71     8.82     0.00     0.00     0.00     0.00
hg005.01     hg005.02         8.10   325.04    68.60     0.00     0.00     0.00     0.00
hg005.02     h05.02.1        16.60   133.28    34.14     0.00     0.00     0.00     0.00
hg005.02     hg005.03        12.04   210.78    24.23     0.00     0.00     0.00     0.00
hg005.03     hg005.04        16.83   188.03    30.22     0.00     0.00     0.00     0.00
hg005.04     hg005.05         4.10   100.90    26.37     0.00     0.00     0.00     0.00
hg005.05     hg005.06         4.36   351.57    37.37     0.00     0.00     0.00     0.00
hg005.06     hg003.03        11.19    41.67    54.56     0.00     0.00     0.00     0.00
hg005.06     h05.06.1        15.81   190.66    33.98     0.00     0.00     0.00     0.00
h05.06.1     h05.06.2        35.47   287.92    -2.33     0.00     0.00     0.00     0.00
hg005.06     h05.06.a        51.94   232.44    33.62     0.00     0.00     0.00     0.00
hg042        hg042.01        23.95   166.25   -19.26     0.00     0.00     0.00     0.00
hg042.01     hg042.02         4.10   201.57   -51.17     0.00     0.00     0.00     0.00
hg042.02     hg042.03        11.52   174.94   -32.13     0.00     0.00     0.00     0.00
hg042.01     h42.01.1        11.32   113.92    18.32     0.00     0.00     0.00     0.00
h42.01.1     hg046           14.63    45.62    -0.72     0.00     0.00     0.00     0.00
hg048        hg048.01         8.60   230.74    28.11     0.00     0.00     0.00     0.00
hg048.01     hg048.02         6.63   305.73    38.50     0.00     0.00     0.00     0.00
hg048.02     hg048.03        49.44   258.37    53.08     0.00     0.00     0.00     0.00
hg070        hg070.01        11.09   306.77    24.37     0.00     0.00     0.00     0.00
hg070.01     hg070.02         3.48   237.73     2.25     0.00     0.00     0.00     0.00
hg070.02     hg070.03         9.12   279.33   -22.69     0.00     0.00     0.00     0.00
hg070.03     hg070.04         3.61    26.30    26.32     0.00     0.00     0.00     0.00
hg070.04     hg070.05        24.28   324.45    41.49     0.00     0.00     0.00     0.00
hg070.01     h70.01.1        14.30    29.50    -7.23     0.00     0.00     0.00     0.00
h70.01.1     h70.01.2         3.84    85.04    -0.83     0.00     0.00     0.00     0.00
kt002        kt002.01        10.83   321.30   -11.45     0.00     0.00     0.00     0.00
kt002.01     kt002.02        31.20   218.49    68.94     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: MEANDER 1
SURVEY DATE: 8 5 2009  COMMENT:   data jest przypuszczalna
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

cw040        hg001           10.86   158.00    22.00     0.00     0.00     0.00     0.00
hg001        hg002            8.96   148.00   -29.00     0.00     0.00     0.00     0.00
hg002        hg003           24.08   151.00   -22.00     0.00     0.00     0.00     0.00
hg003        hg004           15.52   186.00    34.00     0.00     0.00     0.00     0.00
hg004        hg005           30.77   199.00   -18.00     0.00     0.00     0.00     0.00
hg005        hg006           12.76   229.00    -2.00     0.00     0.00     0.00     0.00
hg006        hg007            8.50   168.00   -24.00     0.00     0.00     0.00     0.00
hg007        hg008           40.68   261.00   -16.00     0.00     0.00     0.00     0.00
hg008        hg009           28.31   344.00     6.00     0.00     0.00     0.00     0.00
hg009        hg010           15.94   286.00   -28.00     0.00     0.00     0.00     0.00
hg010        hg011           24.90   199.00    16.00     0.00     0.00     0.00     0.00
hg011        hg012           11.65   142.00   -81.00     0.00     0.00     0.00     0.00
hg012        hg013           21.23   238.00   -37.00     0.00     0.00     0.00     0.00
hg013        hg014           15.16   213.00    67.00     0.00     0.00     0.00     0.00
hg014        hg015            8.27   130.00    29.00     0.00     0.00     0.00     0.00
hg015        hg016           19.95   221.00    -7.00     0.00     0.00     0.00     0.00
hg016        hg017           16.40   339.00   -89.00     0.00     0.00     0.00     0.00
hg017        hg018            6.92   242.00   -41.00     0.00     0.00     0.00     0.00
hg018        hg019            8.83   181.00   -23.00     0.00     0.00     0.00     0.00
hg019        hg020           11.81   214.00     1.00     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: MEANDER 2
SURVEY DATE: 8 5 2009  COMMENT:   Jaroslaw Wrzesien, Ali
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hg020        hg021            9.32   190.07    -5.25     0.00     0.00     0.00     0.00
hg021        hg022           12.89   115.13     5.59     0.00     0.00     0.00     0.00
hg022        hg023           13.42   185.87   -15.60     0.00     0.00     0.00     0.00
hg023        hg024           19.72   137.82    -2.74     0.00     0.00     0.00     0.00
hg024        hg025            7.38   178.12   -32.57     0.00     0.00     0.00     0.00
hg025        hg026            5.22   227.14   -19.69     0.00     0.00     0.00     0.00
hg026        hg027           14.90   209.23    -8.33     0.00     0.00     0.00     0.00
hg027        hg028           23.79   231.45    -0.95     0.00     0.00     0.00     0.00
hg028        hg029           10.66   222.73   -10.54     0.00     0.00     0.00     0.00
hg029        hg030           25.13   247.56     1.76     0.00     0.00     0.00     0.00
hg030        hg031           22.64   327.42    -4.67     0.00     0.00     0.00     0.00
hg031        hg032            7.68   243.47     5.40     0.00     0.00     0.00     0.00
hg032        hg033           13.35   326.16    10.17     0.00     0.00     0.00     0.00
hg033        hg034           21.72   250.24   -11.90     0.00     0.00     0.00     0.00
hg034        hg035           10.37    59.67    17.69     0.00     0.00     0.00     0.00
hg035        hg036           22.28   169.46     1.04     0.00     0.00     0.00     0.00
hg036        hg037            8.83   246.19   -36.22     0.00     0.00     0.00     0.00
hg037        hg038           38.75   186.49     3.97     0.00     0.00     0.00     0.00
hg038        hg039           11.48   282.22   -14.54     0.00     0.00     0.00     0.00
hg039        hg040           29.99   217.47    -4.84     0.00     0.00     0.00     0.00
hg040        hg041           11.29   121.29     1.54     0.00     0.00     0.00     0.00
hg041        hg042           11.68   217.75    17.31     0.00     0.00     0.00     0.00
hg042        hg043           14.37   136.59     6.40     0.00     0.00     0.00     0.00
hg043        hg044            8.07    47.95   -29.79     0.00     0.00     0.00     0.00
hg044        hg045            9.09   129.63   -15.05     0.00     0.00     0.00     0.00
hg045        hg046            6.20   138.61    -0.44     0.00     0.00     0.00     0.00
hg046        hg047           43.90   215.60    -2.19     0.00     0.00     0.00     0.00
hg047        hg048           19.82   245.69     1.16     0.00     0.00     0.00     0.00
hg048        hg049           27.03   199.47    -5.78     0.00     0.00     0.00     0.00
hg049        hg050            6.40   130.29     5.98     0.00     0.00     0.00     0.00
hg050        hg051           44.69   220.84     0.59     0.00     0.00     0.00     0.00
hg051        hg052           26.84   168.22    -3.31     0.00     0.00     0.00     0.00
hg052        hg053           25.10   305.25    -2.50     0.00     0.00     0.00     0.00
hg053        hg054           14.04   219.55    18.86     0.00     0.00     0.00     0.00
hg054        hg055           21.26   208.11   -23.34     0.00     0.00     0.00     0.00
hg055        hg056           16.90   331.46    25.57     0.00     0.00     0.00     0.00
hg056        hg057           42.68   234.14     0.37     0.00     0.00     0.00     0.00
hg057        hg058           30.87   184.67    -3.51     0.00     0.00     0.00     0.00
hg058        hg059           41.90   192.38    -3.89     0.00     0.00     0.00     0.00
hg059        hg060           11.09   308.67    22.00     0.00     0.00     0.00     0.00
hg060        hg061           22.77   313.15   -13.79     0.00     0.00     0.00     0.00
hg061        hg062           25.16   272.63    -4.69     0.00     0.00     0.00     0.00
hg062        hg063           12.27   275.82     9.67     0.00     0.00     0.00     0.00
hg063        hg064           14.04   301.92     8.59     0.00     0.00     0.00     0.00
hg064        hg065           17.68     9.17    -1.83     0.00     0.00     0.00     0.00
hg065        hg066           16.24   296.09    -8.66     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: MEANDER 3
SURVEY DATE: 8 7 2009  COMMENT:   Maciej Dziurka, Lukasz Kralczynski
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hg066        hg067           42.72    25.32    -0.99     0.00     0.00     0.00     0.00
hg067        hg068           52.40   240.55    -1.01     0.00     0.00     0.00     0.00
hg068        hg069           17.68   295.88   -12.61     0.00     0.00     0.00     0.00
hg069        hg070           43.14   219.19    -2.50     0.00     0.00     0.00     0.00
hg070        hg071           18.80   129.90     4.31     0.00     0.00     0.00     0.00
hg071        hg072           32.68   152.87    -0.17     0.00     0.00     0.00     0.00
hg072        hg073           23.65   177.21    -2.95     0.00     0.00     0.00     0.00
hg073        hg074           28.84   185.34    -0.23     0.00     0.00     0.00     0.00
hg074        hg075           24.54   218.66    -0.03     0.00     0.00     0.00     0.00
hg075        hg076           16.50   186.20   -21.29     0.00     0.00     0.00     0.00
hg076        hg077           18.50   151.97   -32.68     0.00     0.00     0.00     0.00
hg077        hg078           26.84   164.82    10.23     0.00     0.00     0.00     0.00
hg078        hg079           12.47   161.39   -12.17     0.00     0.00     0.00     0.00
hg079        hg080           40.09   153.85   -10.87     0.00     0.00     0.00     0.00
hg080        hg081           10.17   121.96    -5.86     0.00     0.00     0.00     0.00
hg081        hg082           22.90   169.56   -67.56     0.00     0.00     0.00     0.00
hg082        hg082.01        40.94    26.81    50.45     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: MEANDER 3 + KROKODYLEK
SURVEY DATE: 8 14 2009  COMMENT:   Dariusz Bartroszewski, Jaroslaw Wrzesien
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hg080        hg080.01        33.79   344.12   -17.14     0.00     0.00     0.00     0.00
hg080.01     hg080.02        21.26    54.05   -65.98     0.00     0.00     0.00     0.00
hg080.02     hg080.03         4.59    74.03   -36.24     0.00     0.00     0.00     0.00
hg080.03     hg080.04         5.58    15.75   -59.60     0.00     0.00     0.00     0.00
hg080.04     hg080.05        11.12   224.17   -19.99     0.00     0.00     0.00     0.00
hg080.05     hg080.06         8.20   160.64     0.34     0.00     0.00     0.00     0.00
hg080.06     h80.06.1        18.77   219.38     1.73     0.00     0.00     0.00     0.00
h80.06.1     h80.06.2         7.94   351.06    -6.97     0.00     0.00     0.00     0.00
h80.06.2     h80.06.3         3.90   135.31   -33.79     0.00     0.00     0.00     0.00
hg080.06     hg080.07         9.94    39.83   -74.37     0.00     0.00     0.00     0.00
hg080.07     hg080.08        29.95   142.62   -31.90     0.00     0.00     0.00     0.00
hg080.08     hg080.09         9.38    86.20    26.21     0.00     0.00     0.00     0.00
hg080.09     hg080.10        23.36    38.47    75.92     0.00     0.00     0.00     0.00
hg080.10     hg080.11        22.28   171.41    81.85     0.00     0.00     0.00     0.00
hg080.11     hg080.12         7.09   339.45    53.76     0.00     0.00     0.00     0.00
